serial,ack_flag_count,act_data_pkt_fwd,active_max,active_mean,active_min,active_std,average_packet_size,avg_bwd_segment_size,avg_fwd_segment_size,bwd_header_length,bwd_iat_max,bwd_iat_mean,bwd_iat_min,bwd_iat_std,bwd_iat_total,bwd_packet_length_max,bwd_packet_length_mean,bwd_packet_length_min,bwd_packet_length_std,bwd_packets_s,destination_port,down_up_ratio,fin_flag_count,flow_bytes_s,flow_duration,flow_iat_max,flow_iat_mean,flow_iat_min,flow_iat_std,flow_packets_s,fwd_header_length,fwd_header_length_1,fwd_iat_max,fwd_iat_mean,fwd_iat_min,fwd_iat_std,fwd_iat_total,fwd_packet_length_max,fwd_packet_length_mean,fwd_packet_length_min,fwd_packet_length_std,fwd_packets_s,fwd_psh_flags,idle_max,idle_mean,idle_min,idle_std,init_win_bytes_backward,init_win_bytes_forward,label,max_packet_length,min_packet_length,min_seg_size_forward,packet_length_mean,packet_length_std,packet_length_variance,psh_flag_count,subflow_bwd_bytes,subflow_bwd_packets,subflow_fwd_bytes,subflow_fwd_packets,syn_flag_count,total_backward_packets,total_fwd_packets,total_length_of_bwd_packets,total_length_of_fwd_packets,urg_flag_count,
1127,0.0,0.0,7015017.0,7015017.0,7015017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,63126491,32100000.0,10500000.0,999083.0,11900000.0,0.11088847,280.0,280.0,32100000.0,10500000.0,999083.0,11900000.0,63100000.0,0.0,0.0,0.0,0.0,0.11088847,0.0,32100000.0,18700000.0,8015930.0,12200000.0,-1.0,29200.0,DoS_Slowhttptest,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,
1052,0.0,3.0,24723.0,24723.0,24723.0,0.0,27.44444444,0.0,49.4,136.0,107000000.0,35700000.0,796.0,61800000.0,107000000.0,0.0,0.0,0.0,0.0,0.037373907000000005,80.0,0.0,0.0,2.307838785,107026540,107000000.0,13400000.0,26.0,37800000.0,0.084091292,168.0,168.0,107000000.0,26800000.0,49.0,53500000.0,107000000.0,231.0,49.4,0.0,101.5962598,0.046717384,0.0,107000000.0,107000000.0,107000000.0,0.0,235.0,29200.0,DoS_slowloris,231.0,0.0,32.0,24.7,72.5626932,5265.3444439999985,1.0,0.0,4.0,247.0,5.0,0.0,4.0,5.0,0.0,247.0,0.0,
561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188167324,80.0,0.0,0.0,0.0,5314419,5313541.0,1771473.0,129.0,3067520.8860000004,0.752669295,104.0,104.0,5313541.0,2657209.5,878.0,3756620.033,5314419.0,0.0,0.0,0.0,0.0,0.564501971,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_Brute_Force,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
993,0.0,16.0,0.0,0.0,0.0,0.0,89.67924528,85.78125,95.61904762,1032.0,2284689.0,380493.2581,3.0,776055.5942,11800000.0,976.0,85.78125,0.0,220.240592,2.712917847,22.0,1.0,0.0,402.9530789,11795418,2284689.0,226834.9615,3.0,624305.5053,4.493270183,680.0,680.0,2332829.0,527850.6,355.0,937883.527,10600000.0,640.0,95.61904762,0.0,140.0451628,1.7803523369999998,0.0,0.0,0.0,0.0,0.0,247.0,29200.0,SSH-Patator,976.0,0.0,32.0,88.01851852,189.5902723,35944.47135,1.0,2745.0,32.0,2008.0,21.0,0.0,32.0,21.0,2745.0,2008.0,0.0,
482,1.0,19.0,574773.0,566477.5,558182.0,11731.60861,97.35,6.0,186.9,400.0,54800000.0,3574570.579,530.0,12700000.0,67900000.0,6.0,6.0,6.0,0.0,0.294476358,444.0,1.0,0.0,56.8044895,67917167,54800000.0,1741465.821,32.0,8907306.251,0.588952716,400.0,400.0,54800000.0,3574561.1580000008,438.0,12700000.0,67900000.0,705.0,186.9,6.0,227.2302102,0.294476358,1.0,54800000.0,33100000.0,11400000.0,30600000.0,1452.0,255.0,Infiltration,705.0,6.0,20.0,94.97560976,181.0974169,32796.27439,0.0,120.0,20.0,3738.0,20.0,1.0,20.0,20.0,120.0,3738.0,0.0,
706,0.0,1.0,0.0,0.0,0.0,0.0,327.5,505.25,149.75,136.0,5000726.0,1668665.0,988.0,2885649.943,5005995.0,2021.0,505.25,0.0,1010.5,0.7990143359999999,80.0,1.0,0.0,523.3543900000002,5006168,5000049.0,715166.8571,108.0,1889455.998,1.598028672,136.0,136.0,5066.0,2039.666667,330.0,2628.237496,6119.0,599.0,149.75,0.0,299.5,0.7990143359999999,0.0,0.0,0.0,0.0,0.0,236.0,29200.0,Web_Attack_Sql_Injection,2021.0,0.0,32.0,291.1111111,678.2819186,460066.3611,1.0,2021.0,4.0,599.0,4.0,0.0,4.0,4.0,2021.0,599.0,0.0,
1317,0.0,1.0,0.0,0.0,0.0,0.0,924.3076923,1938.666667,54.85714286,200.0,5002236.0,1000936.2,50.0,2236794.767,5004681.0,5840.0,1938.666667,0.0,2550.37524,1.198836409,80.0,0.0,0.0,2400.869716,5004853,5000838.0,417071.0833,50.0,1443512.3080000004,2.597478887,232.0,232.0,2068.0,669.1666667000002,152.0,758.3090179,4015.0,384.0,54.85714286,0.0,145.13835759999995,1.3986424780000002,0.0,0.0,0.0,0.0,0.0,235.0,29200.0,DoS_GoldenEye,5840.0,0.0,32.0,858.2857142999999,1858.596138,3454379.604,1.0,11632.0,6.0,384.0,7.0,0.0,6.0,7.0,11632.0,384.0,0.0,
42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15873.01587,49335.0,1.0,0.0,0.0,63,63.0,63.0,63.0,0.0,31746.03175,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15873.01587,0.0,0.0,0.0,0.0,0.0,256.0,939.0,BENIGN,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,
662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199144634,80.0,0.0,0.0,0.0,5021476,5020687.0,1673825.333,95.0,2898467.242,0.796578536,104.0,104.0,5020687.0,2510738.0,789.0,3549603.917,5021476.0,0.0,0.0,0.0,0.0,0.597433902,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_XSS,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
1264,0.0,1.0,0.0,0.0,0.0,0.0,1487.125,2319.0,100.6666667,168.0,127175.0,34870.0,45.0,61793.66156,139480.0,4344.0,2319.0,0.0,2196.731436,35.83433072,80.0,1.0,0.0,85264.20652,139531,127175.0,19933.0,3.0,47495.77337,57.33492916,104.0,104.0,12002.0,6002.5,3.0,8484.574267,12005.0,302.0,100.6666667,0.0,174.3597813,21.50059843,0.0,0.0,0.0,0.0,0.0,235.0,29200.0,DoS_Hulk,4344.0,0.0,32.0,1321.888889,1954.354525,3819501.611,1.0,11595.0,5.0,302.0,3.0,0.0,5.0,3.0,11595.0,302.0,0.0,
755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9174.311927,80.0,1.0,0.0,0.0,109,109.0,109.0,109.0,0.0,18348.62385,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9174.311927,0.0,0.0,0.0,0.0,0.0,236.0,260.0,Web_Attack_Sql_Injection,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,
820,0.0,6.0,0.0,0.0,0.0,0.0,12.29166667,12.53333333,11.88888889,488.0,3268491.0,613335.7143,4.0,1195585.19,8586700.0,34.0,12.53333333,0.0,14.54975045,1.746881525,21.0,1.0,0.0,34.35533666,8586730,3268491.0,373336.08700000006,4.0,968669.3841,2.795010441,296.0,296.0,2642096.0,659536.0,231.0,1203268.913,5276288.0,26.0,11.88888889,0.0,9.726824308,1.048128915,0.0,0.0,0.0,0.0,0.0,227.0,29200.0,FTP_Patator,34.0,0.0,32.0,11.8,12.69514343,161.16666669999995,1.0,188.0,15.0,107.0,9.0,0.0,15.0,9.0,188.0,107.0,0.0,
992,0.0,16.0,0.0,0.0,0.0,0.0,86.41818182,85.78125,87.30434783,1032.0,2399502.0,390642.9677,48.0,773808.2225,12100000.0,976.0,85.78125,0.0,220.240592,2.642432478,22.0,1.0,0.0,392.483799,12110054,2399502.0,224260.2593,18.0,613908.3796,4.541680822,744.0,744.0,2464250.0,465450.0455,400.0,871016.5315,10200000.0,640.0,87.30434783,0.0,136.3399611,1.899248344,0.0,0.0,0.0,0.0,0.0,247.0,29200.0,SSH-Patator,976.0,0.0,32.0,84.875,186.8396554,34909.05682,1.0,2745.0,32.0,2008.0,23.0,0.0,32.0,23.0,2745.0,2008.0,0.0,
576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170350873,80.0,0.0,0.0,0.0,5870237,5869346.0,1956745.667,131.0,3388411.298,0.6814034940000001,104.0,104.0,5869346.0,2935118.5,891.0,4149624.326,5870237.0,0.0,0.0,0.0,0.0,0.51105262,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_Brute_Force,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
337,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,60.0,499304.0,497686.0,496068.0,2288.197544,995372.0,6.0,6.0,6.0,0.0,3.011455577,8080.0,1.0,0.0,18.06873346,996196,498724.0,199239.2,442.0,271979.1705,6.022911154,92.0,92.0,499166.0,497808.0,496450.0,1920.502018,995616.0,0.0,0.0,0.0,0.0,3.011455577,0.0,0.0,0.0,0.0,0.0,0.0,8192.0,Bot,6.0,0.0,28.0,2.571428571,3.207134903,10.28571429,1.0,18.0,3.0,0.0,3.0,0.0,3.0,3.0,18.0,0.0,0.0,
1182,0.0,0.0,7009458.0,7009458.0,7009458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,63136889,32100000.0,10500000.0,997510.0,11900000.0,0.110870208,280.0,280.0,32100000.0,10500000.0,997510.0,11900000.0,63100000.0,0.0,0.0,0.0,0.0,0.110870208,0.0,32100000.0,18700000.0,8015907.0,12200000.0,-1.0,29200.0,DoS_Slowhttptest,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,
628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184128662,80.0,0.0,0.0,0.0,5430985,5430101.0,1810328.333,96.0,3134815.104,0.736514647,104.0,104.0,5430101.0,2715492.5,884.0,3839036.157,5430985.0,0.0,0.0,0.0,0.0,0.552385985,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_XSS,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
1495,1.0,123.0,0.0,0.0,0.0,0.0,1609.989526,3779.578616,7.443968593999998,66144.0,1995346.0,57723.92982000001,1.0,233324.7174,119000000.0,13032.0,3779.578616,0.0,2380.312566,17.33222102,444.0,0.0,0.0,65683.39057,119257653,1995346.0,24498.28533,-1.0,153803.6224,40.82756853,89664.0,89664.0,1996118.0,42576.80079,0.0,201441.2784,119000000.0,5792.0,7.443968593999998,0.0,126.0458111,23.49534751,0.0,0.0,0.0,0.0,0.0,349.0,235.0,Heartbleed,13032.0,0.0,32.0,1609.658932,2427.561637,5893055.501,0.0,7812389.0,2067.0,20858.0,2802.0,0.0,2067.0,2802.0,7812389.0,20858.0,0.0,
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191301739,80.0,0.0,0.0,0.0,5227344,5226481.0,1742448.0,92.0,3017261.105,0.7652069579999999,104.0,104.0,5226481.0,2613672.0,863.0,3695069.924,5227344.0,0.0,0.0,0.0,0.0,0.5739052179999999,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_Brute_Force,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
201,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,18518.51852,2034.0,1.0,0.0,148148.1481,54,54.0,54.0,54.0,0.0,37037.03704,24.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,18518.51852,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,PortScan,6.0,2.0,24.0,3.333333333,2.309401077,5.333333333,1.0,6.0,1.0,2.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0,
1054,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15151.51515,80.0,1.0,0.0,121212.1212,66,66.0,66.0,66.0,0.0,30303.0303,32.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,15151.51515,1.0,0.0,0.0,0.0,0.0,235.0,229.0,DoS_slowloris,8.0,0.0,32.0,5.333333333,4.618802154,21.33333333,0.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,
922,0.0,16.0,0.0,0.0,0.0,0.0,89.67924528,85.78125,95.61904762,1032.0,2468200.0,415569.4839,49.0,830628.2203,12900000.0,976.0,85.78125,0.0,220.240592,2.483940163,22.0,1.0,0.0,368.9427373,12882758,2468200.0,247745.3462,47.0,669469.1466,4.114025894,680.0,680.0,2540045.0,554047.7,521.0,976680.3124,11100000.0,640.0,95.61904762,0.0,140.0451628,1.630085732,0.0,0.0,0.0,0.0,0.0,247.0,29200.0,SSH-Patator,976.0,0.0,32.0,88.01851852,189.5902723,35944.47135,1.0,2745.0,32.0,2008.0,21.0,0.0,32.0,21.0,2745.0,2008.0,0.0,
368,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,38461.53846,2107.0,1.0,0.0,461538.4615,26,26.0,26.0,26.0,0.0,76923.07692,20.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,38461.53846,0.0,0.0,0.0,0.0,0.0,256.0,237.0,Bot,6.0,6.0,20.0,6.0,0.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,1.0,1.0,6.0,6.0,1.0,
50,1.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,42.91661302,38046.0,0.0,0.0,772.4990343999998,23301,23247.0,11650.5,54.0,16399.92758,128.74983909999997,40.0,40.0,23301.0,23301.0,23301.0,0.0,23301.0,6.0,6.0,6.0,0.0,85.83322604,0.0,0.0,0.0,0.0,0.0,388.0,26.0,BENIGN,6.0,6.0,20.0,6.0,0.0,0.0,0.0,6.0,1.0,12.0,2.0,0.0,1.0,2.0,6.0,12.0,1.0,
847,1.0,0.0,0.0,0.0,0.0,0.0,9.333333332999999,0.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3773.584906,21.0,0.0,0.0,52830.18868,265,183.0,132.5,82.0,71.4177849,11320.75472,64.0,64.0,265.0,265.0,265.0,0.0,265.0,14.0,7.0,0.0,9.899494937,7547.169811,1.0,0.0,0.0,0.0,0.0,0.0,229.0,FTP_Patator,14.0,0.0,32.0,7.0,8.082903769,65.33333333,0.0,0.0,1.0,14.0,2.0,1.0,1.0,2.0,0.0,14.0,0.0,
778,0.0,1.0,0.0,0.0,0.0,0.0,527.6666667,1037.25,120.0,136.0,5005103.0,1695458.0,847.0,2866512.802,5086374.0,4149.0,1037.25,0.0,2074.5,0.786392887,80.0,0.0,0.0,933.6449546,5086516,5003905.0,635814.5,4.0,1765197.44,1.769383995,168.0,168.0,81303.0,20652.75,4.0,40435.10527,82611.0,600.0,120.0,0.0,268.32815730000004,0.982991108,0.0,0.0,0.0,0.0,0.0,236.0,29200.0,Web_Attack_Sql_Injection,4149.0,0.0,32.0,474.9,1304.645584,1702100.1,1.0,4149.0,4.0,600.0,5.0,0.0,4.0,5.0,4149.0,600.0,0.0,
1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,3000344,2003797.0,1500172.0,996547.0,712233.3054,0.999885346,120.0,120.0,2003797.0,1500172.0,996547.0,712233.3054,3000344.0,0.0,0.0,0.0,0.0,0.999885346,0.0,0.0,0.0,0.0,0.0,-1.0,29200.0,DoS_slowloris,0.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,
167,0.0,2.0,0.0,0.0,0.0,0.0,1292.555556,1934.5,8.666666667000001,132.0,409876.0,82235.0,3.0,183157.3777,411175.0,5840.0,1934.5,0.0,2538.9192780000008,14.5907655,80.0,2.0,0.0,28289.06252,411219,409876.0,51402.375,3.0,144845.4545,21.88614826,72.0,72.0,846.0,507.5,169.0,478.7112909,1015.0,20.0,8.666666667000001,0.0,10.26320288,7.295382752,0.0,0.0,0.0,0.0,0.0,229.0,8192.0,DDoS,5840.0,0.0,20.0,1163.3,2138.329153,4572451.567,1.0,11607.0,6.0,26.0,3.0,0.0,6.0,3.0,11607.0,26.0,0.0,
1203,1.0,1.0,2.0,2.0,2.0,0.0,915.3076923,1656.428571,50.66666667,232.0,135314.0,24455.83333,51.0,54481.39598,146735.0,5792.0,1656.428571,0.0,2118.2272350000007,0.07024514400000001,80.0,1.0,0.0,119.4067091,99651017,99500000.0,8304251.417,1.0,28700000.0,0.130455267,200.0,200.0,99500000.0,19900000.0,1.0,44500000.0,99500000.0,304.0,50.66666667,0.0,124.1074803,0.060210123,0.0,99500000.0,99500000.0,99500000.0,0.0,235.0,274.0,DoS_Hulk,5792.0,0.0,32.0,849.9285714,1666.5654439999996,2777440.379,0.0,11595.0,7.0,304.0,6.0,0.0,7.0,6.0,11595.0,304.0,0.0,
728,0.0,1.0,0.0,0.0,0.0,0.0,474.9,1037.25,100.0,136.0,10187.0,3706.0,51.0,5627.995290999997,11118.0,2701.0,1037.25,0.0,1302.376642,0.7980083309999999,80.0,0.0,0.0,947.4353908,5012479,5000160.0,556942.1111,3.0,1666209.939,1.995020827,200.0,200.0,5000160.0,1002495.8,3.0,2234766.9280000003,5012479.0,600.0,100.0,0.0,244.94897430000003,1.197012496,0.0,0.0,0.0,0.0,0.0,236.0,29200.0,Web_Attack_Sql_Injection,2701.0,0.0,32.0,431.7272727,877.6008308,770183.2182,1.0,4149.0,4.0,600.0,6.0,0.0,4.0,6.0,4149.0,600.0,0.0,
878,0.0,6.0,0.0,0.0,0.0,0.0,12.5,12.53333333,12.44444444,488.0,3204819.0,673329.1429,3.0,1313578.8,9426608.0,34.0,12.53333333,0.0,14.54975045,1.591222055,21.0,1.0,0.0,31.82444111,9426717,3204819.0,409857.2609,3.0,1064185.308,2.545955289,296.0,296.0,3247231.0,803674.875,3.0,1484352.9530000002,6429399.0,28.0,12.44444444,0.0,10.41766662,0.954733233,0.0,0.0,0.0,0.0,0.0,227.0,29200.0,FTP_Patator,34.0,0.0,32.0,12.0,12.88086436,165.91666669999995,1.0,188.0,15.0,112.0,9.0,0.0,15.0,9.0,188.0,112.0,0.0,
308,0.0,4.0,0.0,0.0,0.0,0.0,39.77777778,36.25,42.6,92.0,204958.0,68513.33333,3.0,118164.8985,205540.0,129.0,36.25,0.0,61.96975069,19.29849954,8080.0,0.0,0.0,1727.215709,207270,204958.0,25908.75,3.0,72347.58531000001,43.42162397,112.0,112.0,205561.0,51817.5,53.0,102496.3376,207270.0,195.0,42.6,0.0,85.23379611,24.12312443,0.0,0.0,0.0,0.0,0.0,237.0,8192.0,Bot,195.0,0.0,20.0,35.8,68.38908295,4677.066667,1.0,145.0,4.0,213.0,5.0,0.0,4.0,5.0,145.0,213.0,0.0,
492,1.0,4375.0,0.0,0.0,0.0,0.0,268.3117714,6.0,530.5022852,87480.0,1163557.0,27431.07249,527.0,22575.23889,120000000.0,6.0,6.0,6.0,0.0,36.45816207,444.0,0.0,0.0,19568.73095,119973135,1163091.0,13712.7826,1.0,20459.26463,72.93299454,87520.0,87520.0,1196394.0,27422.430860000004,95.0,23472.11964,120000000.0,1273.0,530.5022852,6.0,262.76881480000003,36.47483247,0.0,0.0,0.0,0.0,0.0,3294.0,3294.0,Infiltration,1273.0,6.0,20.0,268.2811107,321.4144458,103307.246,0.0,26244.0,4374.0,2321478.0,4376.0,0.0,4374.0,4376.0,26244.0,2321478.0,0.0,
1496,1.0,120.0,0.0,0.0,0.0,0.0,1620.38662,3768.3099,4.408339324,66912.0,995232.0,57062.13876,1.0,229801.2555,119000000.0,15928.0,3768.3099,0.0,2374.669707,17.53313767,444.0,0.0,0.0,66173.1305,119259886,995232.0,24478.63013,0.0,153117.4894,40.86034427,89024.0,89024.0,996222.0,42883.79396,0.0,200919.1105,119000000.0,4344.0,4.408339324,0.0,83.39047044,23.327206600000004,0.0,0.0,0.0,0.0,0.0,235.0,235.0,Heartbleed,15928.0,0.0,32.0,1620.054165,2427.873716,5894570.783,0.0,7879536.0,2091.0,12264.0,2782.0,0.0,2091.0,2782.0,7879536.0,12264.0,0.0,
208,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,31250.0,49999.0,1.0,0.0,250000.0,32,32.0,32.0,32.0,0.0,62500.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,31250.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,PortScan,6.0,2.0,24.0,3.333333333,2.309401077,5.333333333,1.0,6.0,1.0,2.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0,
1198,0.0,2.0,5294.0,5294.0,5294.0,0.0,51.42857143,0.0,90.0,104.0,109000000.0,54400000.0,5245.0,76900000.0,109000000.0,0.0,0.0,0.0,0.0,0.027571475,80.0,0.0,0.0,3.308576967,108808108,109000000.0,18100000.0,32.0,44400000.0,0.06433344099999999,136.0,136.0,109000000.0,36300000.0,639.0,62800000.0,109000000.0,351.0,90.0,0.0,174.0517165,0.036761966,0.0,109000000.0,109000000.0,109000000.0,0.0,235.0,29200.0,DoS_Slowhttptest,351.0,0.0,32.0,45.0,123.6827739,15297.428569999998,1.0,0.0,3.0,360.0,4.0,0.0,3.0,4.0,0.0,360.0,0.0,
983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20833.33333,22.0,1.0,0.0,0.0,48,48.0,48.0,48.0,0.0,41666.66667,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20833.33333,0.0,0.0,0.0,0.0,0.0,247.0,259.0,SSH-Patator,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,
686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197047053,80.0,0.0,0.0,0.0,5074930,5074035.0,1691643.333,131.0,2929237.126,0.7881882109999999,104.0,104.0,5074035.0,2537465.0,895.0,3587251.6960000005,5074930.0,0.0,0.0,0.0,0.0,0.591141159,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_XSS,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
454,1.0,14.0,571580.0,571580.0,571580.0,0.0,173.8666667,6.0,337.7333333,300.0,104000000.0,7485002.071,653.0,27700000.0,105000000.0,6.0,6.0,6.0,0.0,0.143142945,444.0,1.0,0.0,49.20300155,104790355,104000000.0,3613460.517,63.0,19200000.0,0.28628589,300.0,300.0,104000000.0,7484994.357000003,446.0,27700000.0,105000000.0,1036.0,337.7333333,6.0,402.1434475,0.143142945,1.0,104000000.0,104000000.0,104000000.0,0.0,1452.0,255.0,Infiltration,1036.0,6.0,20.0,168.2580645,321.5345463999999,103384.4645,0.0,90.0,15.0,5066.0,15.0,1.0,15.0,15.0,90.0,5066.0,0.0,
1121,0.0,2.0,5356.0,5356.0,5356.0,0.0,65.875,0.0,105.4,104.0,109000000.0,54700000.0,5223.0,77300000.0,109000000.0,0.0,0.0,0.0,0.0,0.027066215,80.0,0.0,0.0,4.754631726,110839289,109000000.0,15800000.0,41.0,41200000.0,0.072176573,168.0,168.0,109000000.0,27700000.0,638.0,54400000.0,111000000.0,520.0,105.4,0.0,231.7882654,0.045110358,0.0,109000000.0,109000000.0,109000000.0,0.0,235.0,29200.0,DoS_Slowhttptest,520.0,0.0,32.0,58.55555556,173.0571518,29948.77778,1.0,0.0,3.0,527.0,5.0,0.0,3.0,5.0,0.0,527.0,0.0,
537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192662785,80.0,0.0,0.0,0.0,5190416,5189516.0,1730138.667,138.0,2995908.668,0.770651139,104.0,104.0,5189516.0,2595208.0,900.0,3668905.559,5190416.0,0.0,0.0,0.0,0.0,0.577988354,0.0,0.0,0.0,0.0,0.0,28960.0,29200.0,Web_Attack_Brute_Force,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,
52,0.0,1.0,0.0,0.0,0.0,0.0,197.25,327.0,45.0,64.0,3.0,3.0,3.0,0.0,3.0,327.0,327.0,327.0,0.0,63.000063,53.0,1.0,0.0,23436.02344,31746,31740.0,10582.0,3.0,18323.36549,126.000126,40.0,40.0,3.0,3.0,3.0,0.0,3.0,45.0,45.0,45.0,0.0,63.000063,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,BENIGN,327.0,45.0,20.0,157.8,154.4577612,23857.2,0.0,654.0,2.0,90.0,2.0,0.0,2.0,2.0,654.0,90.0,0.0,
